,day,cals,type_meal,meal,link,title,Calories,Carbs,Fat,Protein,Fiber,receita,obs,Meal
512,85,2982,Lunch,"Toast with Tomato, Onion, & Hummus","https://www.eatthismuch.com/food/browse/?q=Toast%20with%20Tomato,%20Onion,%20Hummus","Toast with Tomato, Onion, & Hummus",752.0,242.0,70.0,90.0,63.0,"https://www.eatthismuch.com/recipe/nutrition/toast-with-tomato-onion-hummus,332002/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/toast-with-tomato-onion-hummus,332002/>Toast with Tomato, Onion, & Hummus</a>"
513,85,2982,Dinner,Chicken Wraps,https://www.eatthismuch.com/food/browse/?q=Chicken%20Wraps,Bacon Wrapped Chicken,1352.0,17.0,227.0,303.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/bacon-wrapped-chicken,39209/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/bacon-wrapped-chicken,39209/>Chicken Wraps</a>"
514,85,2982,Snack,"Banana, Peanut Butter and Raisins","https://www.eatthismuch.com/food/browse/?q=Banana,%20Peanut%20Butter%20and%20Raisins","Banana, Peanut Butter and Raisins",177.0,314.0,59.0,38.0,37.0,"https://www.eatthismuch.com/recipe/nutrition/banana-peanut-butter-and-raisins,55353/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/banana-peanut-butter-and-raisins,55353/>Banana, Peanut Butter and Raisins</a>"
515,86,3003,Breakfast,"Bacon, Egg, and Cheese Breakfast Bagel","https://www.eatthismuch.com/food/browse/?q=Bacon,%20Egg,%20and%20Cheese%20Breakfast%20Bagel","Bacon, Egg, and Cheese Breakfast Bagel",877.0,598.0,448.0,562.0,24.0,"https://www.eatthismuch.com/recipe/nutrition/bacon-egg-and-cheese-breakfast-bagel,1015949/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/bacon-egg-and-cheese-breakfast-bagel,1015949/>Bacon, Egg, and Cheese Breakfast Bagel</a>"
516,86,3003,Lunch,White Bean & Veggie Salad,https://www.eatthismuch.com/food/browse/?q=White%20Bean%20Veggie%20Salad,White Bean & Veggie Salad,1500.0,343.0,243.0,104.0,124.0,"https://www.eatthismuch.com/recipe/nutrition/white-bean-veggie-salad,1478426/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/white-bean-veggie-salad,1478426/>White Bean & Veggie Salad</a>"
517,86,3003,Dinner,Dark Chocolate Banana Smoothie,https://www.eatthismuch.com/food/browse/?q=Dark%20Chocolate%20Banana%20Smoothie,Dark Chocolate Banana Smoothie,2040.0,497.0,92.0,594.0,58.0,"https://www.eatthismuch.com/recipe/nutrition/dark-chocolate-banana-smoothie,906209/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/dark-chocolate-banana-smoothie,906209/>Dark Chocolate Banana Smoothie</a>"
518,86,3003,Snack,Simple Ham Sandwich,https://www.eatthismuch.com/food/browse/?q=Simple%20Ham%20Sandwich,Simple Ham Sandwich,355.0,312.0,147.0,234.0,33.0,"https://www.eatthismuch.com/recipe/nutrition/simple-ham-and-lettuce-sandwich,907009/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/simple-ham-and-lettuce-sandwich,907009/>Simple Ham Sandwich</a>"
519,87,2997,Breakfast,Chocolate Oats,https://www.eatthismuch.com/food/browse/?q=Chocolate%20Oats,Sweet Chocolate Oatmeal,109.0,256.0,10.0,30.0,37.0,"https://www.eatthismuch.com/recipe/nutrition/sweet-chocolate-oatmeal,906682/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/sweet-chocolate-oatmeal,906682/>Chocolate Oats</a>"
520,87,2997,Lunch,Strawberry protein smoothie,https://www.eatthismuch.com/food/browse/?q=Strawberry%20protein%20smoothie,Tropical protein smoothie,1700.0,769.0,22.0,284.0,57.0,"https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/tropical-protein-smoothie,34387/>Strawberry protein smoothie</a>"
521,87,2997,Lunch,Peanut Butter & Celery,https://www.eatthismuch.com/food/browse/?q=Peanut%20Butter%20Celery,Peanut Butter & Celery,836.0,107.0,162.0,86.0,46.0,"https://www.eatthismuch.com/recipe/nutrition/peanut-butter-celery,34219/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/peanut-butter-celery,34219/>Peanut Butter & Celery</a>"
522,87,2997,Dinner,BBQ Chicken Sandwich,https://www.eatthismuch.com/food/browse/?q=BBQ%20Chicken%20Sandwich,BBQ Chicken Sandwich,1880.0,402.0,149.0,418.0,49.0,"https://www.eatthismuch.com/recipe/nutrition/bbq-chicken-sandwich,50746/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/bbq-chicken-sandwich,50746/>BBQ Chicken Sandwich</a>"
523,87,2997,Snack,Pear Banana Smoothie,https://www.eatthismuch.com/food/browse/?q=Pear%20Banana%20Smoothie,Pear Banana Smoothie,231.0,581.0,11.0,41.0,110.0,"https://www.eatthismuch.com/recipe/nutrition/pear-banana-smoothie,1012944/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/pear-banana-smoothie,1012944/>Pear Banana Smoothie</a>"
524,87,2997,Snack,Cheese slices,https://www.eatthismuch.com/food/browse/?q=Cheese%20slices,Cheese slices,115.0,4.0,96.0,68.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/cheese-slices,472320/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/cheese-slices,472320/>Cheese slices</a>"
525,88,3019,Breakfast,Strawberry Protein Shake,https://www.eatthismuch.com/food/browse/?q=Strawberry%20Protein%20Shake,Strawberry Banana Protein Shake,257.0,298.0,45.0,254.0,37.0,"https://www.eatthismuch.com/recipe/nutrition/strawberry-banana-protein-shake,949310/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/strawberry-banana-protein-shake,949310/>Strawberry Protein Shake</a>"
526,88,3019,Lunch,Big PB&J Sandwich,https://www.eatthismuch.com/food/browse/?q=Big%20PB&J%20Sandwich,Big Bad Bean Burrito,976.0,309.0,119.0,76.0,113.0,"https://www.eatthismuch.com/recipe/nutrition/big-bad-bean-burrito,57131/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/big-bad-bean-burrito,57131/>Big PB&J Sandwich</a>"
527,88,3019,Lunch,Carrots with Hummus,https://www.eatthismuch.com/food/browse/?q=Carrots%20with%20Hummus,Carrots with Hummus,700.0,224.0,75.0,71.0,79.0,"https://www.eatthismuch.com/recipe/nutrition/carrots-with-hummus,34111/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/carrots-with-hummus,34111/>Carrots with Hummus</a>"
528,88,3019,Dinner,Gourmet Grilled Cheese,https://www.eatthismuch.com/food/browse/?q=Gourmet%20Grilled%20Cheese,Gourmet Grilled Cheese,1832.0,267.0,246.0,323.0,38.0,"https://www.eatthismuch.com/recipe/nutrition/gourmet-grilled-cheese,36733/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/gourmet-grilled-cheese,36733/>Gourmet Grilled Cheese</a>"
529,88,3019,Snack,Apples and Almond Butter,https://www.eatthismuch.com/food/browse/?q=Apples%20and%20Almond%20Butter,Apples and Almond Butter,291.0,311.0,181.0,72.0,77.0,"https://www.eatthismuch.com/recipe/nutrition/apples-and-almond-butter,55276/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/apples-and-almond-butter,55276/>Apples and Almond Butter</a>"
530,88,3019,Snack,Granola,https://www.eatthismuch.com/food/browse/?q=Granola,Granola,139.0,151.0,68.0,42.0,26.0,"https://www.eatthismuch.com/recipe/nutrition/granola,473426/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/granola,473426/>Granola</a>"
531,89,2995,Breakfast,Ham and Egg Scramble,https://www.eatthismuch.com/food/browse/?q=Ham%20and%20Egg%20Scramble,Ham and Egg Scramble,291.0,55.0,162.0,290.0,6.0,"https://www.eatthismuch.com/recipe/nutrition/ham-and-egg-scramble,928005/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/ham-and-egg-scramble,928005/>Ham and Egg Scramble</a>"
532,89,2995,Breakfast,Granola,https://www.eatthismuch.com/food/browse/?q=Granola,Granola,139.0,151.0,68.0,42.0,26.0,"https://www.eatthismuch.com/recipe/nutrition/granola,473426/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/granola,473426/>Granola</a>"
533,89,2995,Lunch,Carrot and Raisin Sandwiches,https://www.eatthismuch.com/food/browse/?q=Carrot%20and%20Raisin%20Sandwiches,Carrot and Raisin Sandwiches,1868.0,701.0,171.0,102.0,55.0,"https://www.eatthismuch.com/recipe/nutrition/carrot-and-raisin-sandwiches,1012911/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/carrot-and-raisin-sandwiches,1012911/>Carrot and Raisin Sandwiches</a>"
534,89,2995,Dinner,Beef Tacos,https://www.eatthismuch.com/food/browse/?q=Beef%20Tacos,Beef Tacos,876.0,94.0,132.0,151.0,13.0,"https://www.eatthismuch.com/recipe/nutrition/beef-tacos,211394/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/beef-tacos,211394/>Beef Tacos</a>"
535,89,2995,Dinner,Yam Fries,https://www.eatthismuch.com/food/browse/?q=Yam%20Fries,Yam Fries,956.0,425.0,70.0,24.0,64.0,"https://www.eatthismuch.com/recipe/nutrition/yam-fries,34973/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/yam-fries,34973/>Yam Fries</a>"
536,89,2995,Snack,Tuna Stuffed Pepper,https://www.eatthismuch.com/food/browse/?q=Tuna%20Stuffed%20Pepper,Tuna Stuffed Pepper,212.0,124.0,28.0,351.0,45.0,"https://www.eatthismuch.com/recipe/nutrition/tuna-stuffed-pepper,1467007/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/tuna-stuffed-pepper,1467007/>Tuna Stuffed Pepper</a>"
537,90,3017,Breakfast,Sausage and Egg Breakfast Sandwich,https://www.eatthismuch.com/food/browse/?q=Sausage%20and%20Egg%20Breakfast%20Sandwich,Sausage and Egg Breakfast Sandwich,457.0,250.0,271.0,267.0,34.0,"https://www.eatthismuch.com/recipe/nutrition/sausage-and-egg-breakfast-sandwich,906627/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/sausage-and-egg-breakfast-sandwich,906627/>Sausage and Egg Breakfast Sandwich</a>"
538,90,3017,Lunch,Turkey Sandwich,https://www.eatthismuch.com/food/browse/?q=Turkey%20Sandwich,Turkey Sausage and Pesto Breakfast Sandwich,1036.0,266.0,125.0,103.0,24.0,"https://www.eatthismuch.com/recipe/nutrition/turkey-sausage-and-pesto-breakfast-sandwich,906514/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/turkey-sausage-and-pesto-breakfast-sandwich,906514/>Turkey Sandwich</a>"
539,90,3017,Lunch,Basic protein shake,https://www.eatthismuch.com/food/browse/?q=Basic%20protein%20shake,Basic protein shake,968.0,147.0,58.0,320.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/basic-protein-shake,34528/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/basic-protein-shake,34528/>Basic protein shake</a>"
540,90,3017,Dinner,Gourmet Grilled Cheese,https://www.eatthismuch.com/food/browse/?q=Gourmet%20Grilled%20Cheese,Gourmet Grilled Cheese,1832.0,267.0,246.0,323.0,38.0,"https://www.eatthismuch.com/recipe/nutrition/gourmet-grilled-cheese,36733/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/gourmet-grilled-cheese,36733/>Gourmet Grilled Cheese</a>"
541,90,3017,Snack,Carrots with Hummus,https://www.eatthismuch.com/food/browse/?q=Carrots%20with%20Hummus,Carrots with Hummus,175.0,224.0,75.0,71.0,79.0,"https://www.eatthismuch.com/recipe/nutrition/carrots-with-hummus,34111/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/carrots-with-hummus,34111/>Carrots with Hummus</a>"
542,91,3010,Breakfast,Sunrise Smoothie,https://www.eatthismuch.com/food/browse/?q=Sunrise%20Smoothie,Raspberry Mango Sunrise Smoothie,195.0,428.0,19.0,54.0,82.0,"https://www.eatthismuch.com/recipe/nutrition/raspberry-mango-sunrise-smoothie,936059/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/raspberry-mango-sunrise-smoothie,936059/>Sunrise Smoothie</a>"
543,91,3010,Lunch,Basic protein shake,https://www.eatthismuch.com/food/browse/?q=Basic%20protein%20shake,Basic protein shake,968.0,147.0,58.0,320.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/basic-protein-shake,34528/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/basic-protein-shake,34528/>Basic protein shake</a>"
544,91,3010,Lunch,Grapes,https://www.eatthismuch.com/food/browse/?q=Grapes,Grapes,416.0,273.0,2.0,11.0,14.0,"https://www.eatthismuch.com/recipe/nutrition/grapes,474464/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/grapes,474464/>Grapes</a>"
545,91,3010,Dinner,Turkey Bacon BLT Sandwich,https://www.eatthismuch.com/food/browse/?q=Turkey%20Bacon%20BLT%20Sandwich,Turkey Bacon BLT Sandwich,2056.0,313.0,290.0,329.0,50.0,"https://www.eatthismuch.com/recipe/nutrition/turkey-bacon-blt-sandwich,905840/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/turkey-bacon-blt-sandwich,905840/>Turkey Bacon BLT Sandwich</a>"
546,91,3010,Snack,Peanut Butter & Carrots,https://www.eatthismuch.com/food/browse/?q=Peanut%20Butter%20Carrots,Peanut Butter & Carrots,241.0,192.0,163.0,89.0,61.0,"https://www.eatthismuch.com/recipe/nutrition/peanut-butter-carrots,386810/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/peanut-butter-carrots,386810/>Peanut Butter & Carrots</a>"
547,92,2983,Breakfast,Peanut Butter Protein Oats,https://www.eatthismuch.com/food/browse/?q=Peanut%20Butter%20Protein%20Oats,Peanut Butter Protein Oats,390.0,326.0,139.0,357.0,52.0,"https://www.eatthismuch.com/recipe/nutrition/peanut-butter-protein-oats,905819/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/peanut-butter-protein-oats,905819/>Peanut Butter Protein Oats</a>"
548,92,2983,Lunch,Ham and cheese sandwich,https://www.eatthismuch.com/food/browse/?q=Ham%20and%20cheese%20sandwich,Ham & Cheese Sandwich,1200.0,254.0,138.0,183.0,37.0,"https://www.eatthismuch.com/recipe/nutrition/ham-cheese-sandwich,412953/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/ham-cheese-sandwich,412953/>Ham and cheese sandwich</a>"
549,92,2983,Lunch,Basic protein shake,https://www.eatthismuch.com/food/browse/?q=Basic%20protein%20shake,Basic protein shake,968.0,147.0,58.0,320.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/basic-protein-shake,34528/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/basic-protein-shake,34528/>Basic protein shake</a>"
550,92,2983,Dinner,Beef Burritos,https://www.eatthismuch.com/food/browse/?q=Beef%20Burritos,Beef Burritos,1784.0,345.0,242.0,220.0,53.0,"https://www.eatthismuch.com/recipe/nutrition/beef-burritos,906228/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/beef-burritos,906228/>Beef Burritos</a>"
551,92,2983,Snack,Carrots with Hummus,https://www.eatthismuch.com/food/browse/?q=Carrots%20with%20Hummus,Carrots with Hummus,175.0,224.0,75.0,71.0,79.0,"https://www.eatthismuch.com/recipe/nutrition/carrots-with-hummus,34111/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/carrots-with-hummus,34111/>Carrots with Hummus</a>"
552,93,2997,Breakfast,Chocolate Peanut Butter Protein Shake,https://www.eatthismuch.com/food/browse/?q=Chocolate%20Peanut%20Butter%20Protein%20Shake,Chocolate Peanut Butter Protein Shake,933.0,871.0,311.0,768.0,88.0,"https://www.eatthismuch.com/recipe/nutrition/chocolate-peanut-butter-protein-shake,906479/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/chocolate-peanut-butter-protein-shake,906479/>Chocolate Peanut Butter Protein Shake</a>"
553,93,2997,Lunch,Barbecue tuna sandwich,https://www.eatthismuch.com/food/browse/?q=Barbecue%20tuna%20sandwich,Barbecue tuna sandwich,1440.0,446.0,44.0,362.0,21.0,"https://www.eatthismuch.com/recipe/nutrition/barbecue-tuna-sandwich,37612/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/barbecue-tuna-sandwich,37612/>Barbecue tuna sandwich</a>"
554,93,2997,Dinner,BBQ Chicken Sandwich,https://www.eatthismuch.com/food/browse/?q=BBQ%20Chicken%20Sandwich,BBQ Chicken Sandwich,1880.0,402.0,149.0,418.0,49.0,"https://www.eatthismuch.com/recipe/nutrition/bbq-chicken-sandwich,50746/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/bbq-chicken-sandwich,50746/>BBQ Chicken Sandwich</a>"
555,93,2997,Dinner,Sautéed Spinach with Onions,https://www.eatthismuch.com/food/browse/?q=Sautéed%20Spinach%20with%20Onions,Sautéed Spinach with Onions,924.0,96.0,214.0,20.0,21.0,"https://www.eatthismuch.com/recipe/nutrition/sauteed-spinach-with-onions,906139/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/sauteed-spinach-with-onions,906139/>Sautéed Spinach with Onions</a>"
556,93,2997,Snack,Honey Almond Energy Bites,https://www.eatthismuch.com/food/browse/?q=Honey%20Almond%20Energy%20Bites,Honey Almond Energy Bites,308.0,358.0,166.0,99.0,56.0,"https://www.eatthismuch.com/recipe/nutrition/honey-almond-energy-bites,1465602/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/honey-almond-energy-bites,1465602/>Honey Almond Energy Bites</a>"
557,93,2997,Snack,Banana,https://www.eatthismuch.com/food/browse/?q=Banana,Banana,105.0,270.0,4.0,13.0,31.0,"https://www.eatthismuch.com/recipe/nutrition/banana,474253/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/banana,474253/>Banana</a>"
558,94,2982,Breakfast,Corn Flakes,https://www.eatthismuch.com/food/browse/?q=Corn%20Flakes,Corn Flakes,222.0,353.0,50.0,101.0,9.0,"https://www.eatthismuch.com/recipe/nutrition/corn-flakes,35465/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/corn-flakes,35465/>Corn Flakes</a>"
559,94,2982,Breakfast,Buttered Toast with Cinnamon,https://www.eatthismuch.com/food/browse/?q=Buttered%20Toast%20with%20Cinnamon,Buttered Toast with Cinnamon,144.0,182.0,56.0,56.0,33.0,"https://www.eatthismuch.com/recipe/nutrition/buttered-toast-with-cinnamon,906422/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/buttered-toast-with-cinnamon,906422/>Buttered Toast with Cinnamon</a>"
560,94,2982,Lunch,Barbecue tuna sandwich,https://www.eatthismuch.com/food/browse/?q=Barbecue%20tuna%20sandwich,Barbecue tuna sandwich,1440.0,446.0,44.0,362.0,21.0,"https://www.eatthismuch.com/recipe/nutrition/barbecue-tuna-sandwich,37612/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/barbecue-tuna-sandwich,37612/>Barbecue tuna sandwich</a>"
561,94,2982,Lunch,Cucumber Slices,https://www.eatthismuch.com/food/browse/?q=Cucumber%20Slices,Cucumber Slices,64.0,38.0,1.0,7.0,5.0,"https://www.eatthismuch.com/recipe/nutrition/cucumber-slices,1462006/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/cucumber-slices,1462006/>Cucumber Slices</a>"
562,94,2982,Dinner,BLT sandwich,https://www.eatthismuch.com/food/browse/?q=BLT%20sandwich,BLT sandwich,1372.0,293.0,167.0,189.0,50.0,"https://www.eatthismuch.com/recipe/nutrition/turkey-bacon-blt-sandwich,905840/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/turkey-bacon-blt-sandwich,905840/>BLT sandwich</a>"
563,94,2982,Snack,Basic protein shake,https://www.eatthismuch.com/food/browse/?q=Basic%20protein%20shake,Basic protein shake,242.0,147.0,58.0,320.0,0.0,"https://www.eatthismuch.com/recipe/nutrition/basic-protein-shake,34528/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/basic-protein-shake,34528/>Basic protein shake</a>"
564,95,2984,Breakfast,Homemade Turkey McMuffins,https://www.eatthismuch.com/food/browse/?q=Homemade%20Turkey%20McMuffins,Homemade Turkey McMuffins,438.0,285.0,223.0,314.0,44.0,"https://www.eatthismuch.com/recipe/nutrition/homemade-turkey-mcmuffins,927330/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/homemade-turkey-mcmuffins,927330/>Homemade Turkey McMuffins</a>"
565,95,2984,Lunch,Big PB&J Sandwich,https://www.eatthismuch.com/food/browse/?q=Big%20PB&J%20Sandwich,Big Bad Bean Burrito,976.0,309.0,119.0,76.0,113.0,"https://www.eatthismuch.com/recipe/nutrition/big-bad-bean-burrito,57131/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/big-bad-bean-burrito,57131/>Big PB&J Sandwich</a>"
566,95,2984,Lunch,Almonds,https://www.eatthismuch.com/food/browse/?q=Almonds,Almonds,656.0,61.0,142.0,60.0,35.0,"https://www.eatthismuch.com/recipe/nutrition/almonds,524950/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/almonds,524950/>Almonds</a>"
567,95,2984,Dinner,Protein Packed Tuna Melt,https://www.eatthismuch.com/food/browse/?q=Protein%20Packed%20Tuna%20Melt,Protein Packed Tuna Melt,1824.0,327.0,142.0,521.0,51.0,"https://www.eatthismuch.com/recipe/nutrition/protein-packed-tuna-melt,939656/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/protein-packed-tuna-melt,939656/>Protein Packed Tuna Melt</a>"
568,95,2984,Dinner,Korean Zucchini Pancake,https://www.eatthismuch.com/food/browse/?q=Korean%20Zucchini%20Pancake,Korean Zucchini Pancake,308.0,63.0,55.0,14.0,11.0,"https://www.eatthismuch.com/recipe/nutrition/korean-zucchini-pancake,1004797/",2.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/korean-zucchini-pancake,1004797/>Korean Zucchini Pancake</a>"
569,95,2984,Snack,Cucumber Tomato Salad with Tuna,https://www.eatthismuch.com/food/browse/?q=Cucumber%20Tomato%20Salad%20with%20Tuna,Cucumber Tomato Salad with Tuna,237.0,215.0,25.0,367.0,49.0,"https://www.eatthismuch.com/recipe/nutrition/cucumber-tomato-salad-with-tuna,905900/",1.0,"<a href=https://www.eatthismuch.com/recipe/nutrition/cucumber-tomato-salad-with-tuna,905900/>Cucumber Tomato Salad with Tuna</a>"
